STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,LOCATION,Reporter country,FLOW,Flow,PARTNER,Partner country,FREQUENCY,Frequency,TIME_PERIOD,Time,OBS_VALUE,Observation Value,OBS_STATUS,Observation Status,UNIT_MEASURE,Unit of Measures,UNIT_MULT,Multiplier,BASE_PER,Base reference period
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,CHE,Switzerland,IMP,Imports,CHL,Chile,Q,Quarterly,2023-Q1,,144833805,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,EU28,European Union (28 countries),EXP,Exports,JPN,Japan,Q,Quarterly,2023-Q1,,17333519682,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,NOR,Norway,IMP,Imports,PRT,Portugal,Q,Quarterly,2023-Q1,,119656789,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,ISR,Israel,EXP,Exports,CAN,Canada,Q,Quarterly,2023-Q1,,168762000,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,NOR,Norway,IMP,Imports,USA,United States,Q,Quarterly,2023-Q1,,1573461898,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,ISR,Israel,IMP,Imports,CHL,Chile,Q,Quarterly,2023-Q1,,45699000,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,ISR,Israel,IMP,Imports,USA,United States,Q,Quarterly,2023-Q1,,2478379000,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,DEU,Germany,IMP,Imports,CZE,Czechia,Q,Quarterly,2023-Q1,,16704783365,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,DEU,Germany,IMP,Imports,LTU,Lithuania,Q,Quarterly,2023-Q1,,787799935,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,LVA,Latvia,EXP,Exports,ISR,Israel,Q,Quarterly,2023-Q1,,24810022,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,NOR,Norway,EXP,Exports,MEX,Mexico,Q,Quarterly,2023-Q1,,48382146,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,DEU,Germany,IMP,Imports,BRA,Brazil,Q,Quarterly,2023-Q1,,2310655478,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,CAN,Canada,IMP,Imports,CZE,Czechia,Q,Quarterly,2023-Q1,,186470596,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,CHE,Switzerland,EXP,Exports,OECD,OECD - Total,Q,Quarterly,2023-Q1,,76564634960,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,EST,Estonia,IMP,Imports,NOR,Norway,Q,Quarterly,2023-Q1,,88455396,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,CHE,Switzerland,IMP,Imports,TUR,Türkiye,Q,Quarterly,2023-Q1,,675698038,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,POL,Poland,EXP,Exports,ESP,Spain,Q,Quarterly,2023-Q1,,2485453048,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,EST,Estonia,IMP,Imports,IDN,Indonesia,Q,Quarterly,2023-Q1,,109196003,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,EST,Estonia,IMP,Imports,SVK,Slovak Republic,Q,Quarterly,2023-Q1,,41104598,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,POL,Poland,EXP,Exports,CAN,Canada,Q,Quarterly,2023-Q1,,402619272,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,NOR,Norway,IMP,Imports,IDN,Indonesia,Q,Quarterly,2023-Q1,,149923359,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,CHE,Switzerland,EXP,Exports,CAN,Canada,Q,Quarterly,2023-Q1,,1152145675,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,CHE,Switzerland,EXP,Exports,ARG,Argentina,Q,Quarterly,2023-Q1,,195082580,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,JPN,Japan,EXP,Exports,CAN,Canada,Q,Quarterly,2023-Q1,,2355098985,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,CHE,Switzerland,EXP,Exports,FIN,Finland,Q,Quarterly,2023-Q1,,201692888,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,DEU,Germany,IMP,Imports,GBR,United Kingdom,Q,Quarterly,2023-Q1,,10364081192,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,POL,Poland,EXP,Exports,SVK,Slovak Republic,Q,Quarterly,2023-Q1,,2596769841,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,LVA,Latvia,IMP,Imports,GBR,United Kingdom,Q,Quarterly,2023-Q1,,66059930,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,JPN,Japan,IMP,Imports,LUX,Luxembourg,Q,Quarterly,2023-Q1,,25428447,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,EST,Estonia,IMP,Imports,G-7,G7,Q,Quarterly,2023-Q1,,1342810693,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,EST,Estonia,EXP,Exports,G-7,G7,Q,Quarterly,2023-Q1,,848864101,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,EST,Estonia,IMP,Imports,HUN,Hungary,Q,Quarterly,2023-Q1,,34582137,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,GBR,United Kingdom,EXP,Exports,HUN,Hungary,Q,Quarterly,2023-Q1,,419392929,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,DEU,Germany,EXP,Exports,ARG,Argentina,Q,Quarterly,2023-Q1,,772989333,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,GBR,United Kingdom,IMP,Imports,HUN,Hungary,Q,Quarterly,2023-Q1,,1479559155,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,GBR,United Kingdom,IMP,Imports,AUT,Austria,Q,Quarterly,2023-Q1,,1473346084,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,LVA,Latvia,EXP,Exports,GRC,Greece,Q,Quarterly,2023-Q1,,10145198,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,EU28,European Union (28 countries),EXP,Exports,NZL,New Zealand,Q,Quarterly,2023-Q1,,1579942836,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,JPN,Japan,IMP,Imports,USA,United States,Q,Quarterly,2023-Q1,,22427011590,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,LVA,Latvia,IMP,Imports,ZAF,South Africa,Q,Quarterly,2023-Q1,,212425,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,ISL,Iceland,IMP,Imports,SVK,Slovak Republic,Q,Quarterly,2023-Q1,,10311096,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,LVA,Latvia,IMP,Imports,LUX,Luxembourg,Q,Quarterly,2023-Q1,,3204529,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,GBR,United Kingdom,EXP,Exports,NLD,Netherlands,Q,Quarterly,2023-Q1,,10360689596,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,EST,Estonia,IMP,Imports,POL,Poland,Q,Quarterly,2023-Q1,,393884466,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,GBR,United Kingdom,EXP,Exports,WLD,World,Q,Quarterly,2023-Q1,,124665913417,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,EST,Estonia,EXP,Exports,SWE,Sweden,Q,Quarterly,2023-Q1,,547257842,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,NOR,Norway,EXP,Exports,KOR,Korea,Q,Quarterly,2023-Q1,,356887943,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,NOR,Norway,IMP,Imports,LTU,Lithuania,Q,Quarterly,2023-Q1,,296949557,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,GBR,United Kingdom,EXP,Exports,FIN,Finland,Q,Quarterly,2023-Q1,,536659015,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,CHE,Switzerland,EXP,Exports,DNK,Denmark,Q,Quarterly,2023-Q1,,348932991,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,DEU,Germany,EXP,Exports,SVN,Slovenia,Q,Quarterly,2023-Q1,,1896811210,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,CAN,Canada,EXP,Exports,G-7,G7,Q,Quarterly,2023-Q1,,119377033531,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,LVA,Latvia,EXP,Exports,OECD,OECD - Total,Q,Quarterly,2023-Q1,,4452455042,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,LVA,Latvia,EXP,Exports,SVN,Slovenia,Q,Quarterly,2023-Q1,,6923565,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,JPN,Japan,IMP,Imports,HUN,Hungary,Q,Quarterly,2023-Q1,,328477537,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,POL,Poland,IMP,Imports,NOR,Norway,Q,Quarterly,2023-Q1,,1554780443,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,CHE,Switzerland,EXP,Exports,WLD,World,Q,Quarterly,2023-Q1,,112085457519,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,EU28,European Union (28 countries),EXP,Exports,GBR,United Kingdom,Q,Quarterly,2023-Q1,,91758269537,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,DEU,Germany,EXP,Exports,SWE,Sweden,Q,Quarterly,2023-Q1,,7928239566,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,JPN,Japan,IMP,Imports,NLD,Netherlands,Q,Quarterly,2023-Q1,,806791093,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,EST,Estonia,EXP,Exports,ARG,Argentina,Q,Quarterly,2023-Q1,,868293,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,ISL,Iceland,EXP,Exports,CHL,Chile,Q,Quarterly,2023-Q1,,2382980,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,EU28,European Union (28 countries),IMP,Imports,CRI,Costa Rica,Q,Quarterly,2023-Q1,,1188693568,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,ISR,Israel,IMP,Imports,DEU,Germany,Q,Quarterly,2023-Q1,,1451682000,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,NOR,Norway,IMP,Imports,CHE,Switzerland,Q,Quarterly,2023-Q1,,238119812,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,NOR,Norway,IMP,Imports,SAU,Saudi Arabia,Q,Quarterly,2023-Q1,,4697649,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,LVA,Latvia,EXP,Exports,NZL,New Zealand,Q,Quarterly,2023-Q1,,2428210,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,ISR,Israel,EXP,Exports,NOR,Norway,Q,Quarterly,2023-Q1,,17329000,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,DEU,Germany,EXP,Exports,IRL,Ireland,Q,Quarterly,2023-Q1,,2693209501,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,DEU,Germany,EXP,Exports,CHN,China (People's Republic of),Q,Quarterly,2023-Q1,,26131090163,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,CAN,Canada,EXP,Exports,NZL,New Zealand,Q,Quarterly,2023-Q1,,77670667,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,CAN,Canada,IMP,Imports,CHL,Chile,Q,Quarterly,2023-Q1,,512877483,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,CHE,Switzerland,EXP,Exports,G-7,G7,Q,Quarterly,2023-Q1,,48498317692,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,GBR,United Kingdom,IMP,Imports,OECD,OECD - Total,Q,Quarterly,2023-Q1,,138826005521,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,EU28,European Union (28 countries),IMP,Imports,KOR,Korea,Q,Quarterly,2023-Q1,,19033544054,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,LVA,Latvia,IMP,Imports,KOR,Korea,Q,Quarterly,2023-Q1,,10779564,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,EU28,European Union (28 countries),EXP,Exports,CAN,Canada,Q,Quarterly,2023-Q1,,12246285705,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,DEU,Germany,IMP,Imports,GRC,Greece,Q,Quarterly,2023-Q1,,870845240,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,EST,Estonia,EXP,Exports,KOR,Korea,Q,Quarterly,2023-Q1,,13434673,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,LVA,Latvia,IMP,Imports,LTU,Lithuania,Q,Quarterly,2023-Q1,,1398805404,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,NOR,Norway,EXP,Exports,WLD,World,Q,Quarterly,2023-Q1,,49310358760,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,GBR,United Kingdom,EXP,Exports,BRA,Brazil,Q,Quarterly,2023-Q1,,692103042,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,ISL,Iceland,IMP,Imports,WLD,World,Q,Quarterly,2023-Q1,,2177266089,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,JPN,Japan,EXP,Exports,AUS,Australia,Q,Quarterly,2023-Q1,,4221712215,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,GBR,United Kingdom,EXP,Exports,CHL,Chile,Q,Quarterly,2023-Q1,,199488668,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,ISR,Israel,EXP,Exports,IRL,Ireland,Q,Quarterly,2023-Q1,,1001698000,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,POL,Poland,EXP,Exports,AUS,Australia,Q,Quarterly,2023-Q1,,203117386,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,CHE,Switzerland,IMP,Imports,LVA,Latvia,Q,Quarterly,2023-Q1,,23948973,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,CAN,Canada,IMP,Imports,NZL,New Zealand,Q,Quarterly,2023-Q1,,174441440,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,CHE,Switzerland,EXP,Exports,TUR,Türkiye,Q,Quarterly,2023-Q1,,7501080973,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,CAN,Canada,IMP,Imports,JPN,Japan,Q,Quarterly,2023-Q1,,3315891600,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,DEU,Germany,EXP,Exports,FRA,France,Q,Quarterly,2023-Q1,,32638813856,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,ISR,Israel,EXP,Exports,AUS,Australia,Q,Quarterly,2023-Q1,,121374000,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,CAN,Canada,EXP,Exports,IRL,Ireland,Q,Quarterly,2023-Q1,,126267846,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,POL,Poland,IMP,Imports,GBR,United Kingdom,Q,Quarterly,2023-Q1,,1604858698,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,LVA,Latvia,EXP,Exports,FRA,France,Q,Quarterly,2023-Q1,,144868290,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,NOR,Norway,EXP,Exports,USA,United States,Q,Quarterly,2023-Q1,,1245082241,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,ISL,Iceland,EXP,Exports,EST,Estonia,Q,Quarterly,2023-Q1,,1161253,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,EU28,European Union (28 countries),EXP,Exports,ISR,Israel,Q,Quarterly,2023-Q1,,7890996191,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,GBR,United Kingdom,IMP,Imports,CHN,China (People's Republic of),Q,Quarterly,2023-Q1,,24342703607,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,GBR,United Kingdom,EXP,Exports,IRL,Ireland,Q,Quarterly,2023-Q1,,7017904876,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,POL,Poland,IMP,Imports,AUT,Austria,Q,Quarterly,2023-Q1,,1245252444,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,EST,Estonia,EXP,Exports,LTU,Lithuania,Q,Quarterly,2023-Q1,,404160990,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,LVA,Latvia,IMP,Imports,FRA,France,Q,Quarterly,2023-Q1,,115907223,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,CHE,Switzerland,EXP,Exports,LUX,Luxembourg,Q,Quarterly,2023-Q1,,85254145,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,CAN,Canada,IMP,Imports,DEU,Germany,Q,Quarterly,2023-Q1,,4383930339,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,GBR,United Kingdom,EXP,Exports,COL,Colombia,Q,Quarterly,2023-Q1,,211565978,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,GBR,United Kingdom,IMP,Imports,G-7,G7,Q,Quarterly,2023-Q1,,73545604981,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,DEU,Germany,EXP,Exports,ITA,Italy,Q,Quarterly,2023-Q1,,25087077419,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,LVA,Latvia,IMP,Imports,NOR,Norway,Q,Quarterly,2023-Q1,,48020306,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,DEU,Germany,IMP,Imports,CHL,Chile,Q,Quarterly,2023-Q1,,370869256,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,EST,Estonia,EXP,Exports,G-20,G20,Q,Quarterly,2023-Q1,,4742231535,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,CAN,Canada,IMP,Imports,POL,Poland,Q,Quarterly,2023-Q1,,494669228,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,CAN,Canada,IMP,Imports,SVN,Slovenia,Q,Quarterly,2023-Q1,,53082905,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,DEU,Germany,IMP,Imports,MEX,Mexico,Q,Quarterly,2023-Q1,,2718675506,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,POL,Poland,IMP,Imports,SAU,Saudi Arabia,Q,Quarterly,2023-Q1,,2196612129,,A,,USD,US Dollar,0,Units,,
