"AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","ingredient_category","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"2.53125","0.0","0.3950617283950617","0.0","1","4",,"false","3-hexanone","234.0","0","1","0","0.9934561965811965","false","0","3-hexanone","0","0.0"
"1.99375","0.0029192789968652062","0.5015673981191223","0.0","2","2",,"false","2-hydroxyacetophenone","202.5","0","2","0","0.9957532051282051","true","0","2-hydroxyacetophenone","25628","0.6336477987421384"
"2.53125","0.0","0.3950617283950617","0.0","1","4",,"false","2,6-xylenol","234.0","0","1","0","0.9934561965811965","false","0","2,6-xylenol","0","0.0"
"2.925","0.0","0.3418803418803419","0.0","1","4",,"false","isoamyl_formate","171.0","0","1","0","0.9917735042735042","false","0","isoamyl_formate","0","0.0"
"2.925","0.0","0.3418803418803419","0.0","1","4",,"false","propyl_alcohol","171.0","0","1","0","0.9917735042735042","false","0","propyl_alcohol","0","0.0"
"2.53125","0.0","0.3950617283950617","0.0","1","4",,"false","2-acetyl-3,_(5_or_6)-dimethylpyrazine,_mixture_of_isomers","234.0","0","1","0","0.9934561965811965","false","0","2-acetyl-3,_(5_or_6)-dimethylpyrazine,_mixture_of_isomers","0","0.0"
"2.925","0.0","0.3418803418803419","0.0","1","4",,"false","terpinyl_acetate","171.0","0","1","0","0.9917735042735042","false","0","terpinyl_acetate","0","0.0"
"2.925","0.0","0.3418803418803419","0.0","1","4",,"false","cis-3-hexenyl-2-methylbutyrate","171.0","0","1","0","0.9917735042735042","false","0","cis-3-hexenyl-2-methylbutyrate","0","0.0"
"1.99375","0.0029192789968652062","0.5015673981191223","0.0","2","2",,"false","1-octen-3-ol","202.5","0","2","0","0.9957532051282051","true","0","1-octen-3-ol","25628","0.6336477987421384"
"2.925","0.0","0.3418803418803419","0.0","1","4",,"false","cis-3-hexenyl_butyrate","171.0","0","1","0","0.9917735042735042","false","0","cis-3-hexenyl_butyrate","0","0.0"
"2.53125","0.0","0.3950617283950617","0.0","1","4",,"false","2-methyl-3-furanthiol","234.0","0","1","0","0.9934561965811965","false","0","2-methyl-3-furanthiol","0","0.0"
"2.53125","0.0","0.3950617283950617","0.0","1","4",,"false","2-methyltetrahydrofuran-3-one","234.0","0","1","0","0.9934561965811965","false","0","2-methyltetrahydrofuran-3-one","0","0.0"
"1.99375","0.0029192789968652062","0.5015673981191223","0.0","2","2",,"false","o-cresol","202.5","0","2","0","0.9957532051282051","true","0","o-cresol","25628","0.6336477987421384"
"1.99375","0.0029192789968652062","0.5015673981191223","0.0","2","2",,"false","2-methyltetrahydrothiophen-3-one","202.5","0","2","0","0.9957532051282051","true","0","2-methyltetrahydrothiophen-3-one","25628","0.6336477987421384"
"2.53125","0.0","0.3950617283950617","0.0","1","4",,"false","2-ethyl-4,5-dimethyloxazole","234.0","0","1","0","0.9934561965811965","false","0","2-ethyl-4,5-dimethyloxazole","0","0.0"
"1.99375","0.0029192789968652062","0.5015673981191223","0.0","2","2",,"false","3-octanone","202.5","0","2","0","0.9957532051282051","true","0","3-octanone","25628","0.6336477987421384"
"2.53125","0.0","0.3950617283950617","0.0","1","4",,"false","2-ethyl-4-methylthiazole","234.0","0","1","0","0.9934561965811965","false","0","2-ethyl-4-methylthiazole","0","0.0"
"1.99375","0.0029192789968652062","0.5015673981191223","0.0","2","2",,"false","isobutyl_alcohol","202.5","0","2","0","0.9957532051282051","true","0","isobutyl_alcohol","25628","0.6336477987421384"
"2.53125","0.0","0.3950617283950617","0.0","1","4",,"false","1-methyl-2-acetylpyrrole","234.0","0","1","0","0.9934561965811965","false","0","1-methyl-2-acetylpyrrole","0","0.0"
"2.925","0.0","0.3418803418803419","0.0","1","4",,"false","dihydro-b-ionone","171.0","0","1","0","0.9917735042735042","false","0","dihydro-b-ionone","0","0.0"
"1.99375","0.0029192789968652062","0.5015673981191223","0.0","2","2",,"false","4,5-dimethyl-3-hydroxy-2,5-dihydrofuran-2-one","202.5","0","2","0","0.9957532051282051","true","0","4,5-dimethyl-3-hydroxy-2,5-dihydrofuran-2-one","25628","0.6336477987421384"
"2.925","0.0","0.3418803418803419","0.0","1","4",,"false","p-menth-3-en-1-ol","171.0","0","1","0","0.9917735042735042","false","0","p-menth-3-en-1-ol","0","0.0"
"1.99375","0.0029192789968652062","0.5015673981191223","0.0","2","2",,"false","3,5-diethyl-2-methylpyrazine","202.5","0","2","0","0.9957532051282051","true","0","3,5-diethyl-2-methylpyrazine","25628","0.6336477987421384"
"1.99375","0.0029192789968652062","0.5015673981191223","0.0","2","2",,"false","2-methoxy-4-methylphenol","202.5","0","2","0","0.9957532051282051","true","0","2-methoxy-4-methylphenol","25628","0.6336477987421384"
"1.99375","0.0029192789968652062","0.5015673981191223","0.0","2","2",,"false","nona-2-trans,-6-cis-dienal","202.5","0","2","0","0.9957532051282051","true","0","nona-2-trans,-6-cis-dienal","25628","0.6336477987421384"
"2.53125","0.0","0.3950617283950617","0.0","1","4",,"false","4-ethyl-2,6-dimethoxyphenol","234.0","0","1","0","0.9934561965811965","false","0","4-ethyl-2,6-dimethoxyphenol","0","0.0"
"1.99375","0.0029192789968652062","0.5015673981191223","0.0","2","2",,"false","p-tolyl-3-methyl_butyrate","202.5","0","2","0","0.9957532051282051","true","0","p-tolyl-3-methyl_butyrate","25628","0.6336477987421384"
"1.99375","0.0029192789968652062","0.5015673981191223","0.0","2","2",,"false","2-ethyl-5-methylpyrazine","202.5","0","2","0","0.9957532051282051","true","0","2-ethyl-5-methylpyrazine","25628","0.6336477987421384"
"2.53125","0.0","0.3950617283950617","0.0","1","4",,"false","3,5-dimethyl-1,2-cyclopentadione","234.0","0","1","0","0.9934561965811965","false","0","3,5-dimethyl-1,2-cyclopentadione","0","0.0"
"2.925","0.0","0.3418803418803419","0.0","1","4",,"false","methyl_sulfide","171.0","0","1","0","0.9917735042735042","false","0","methyl_sulfide","0","0.0"
"1.99375","0.0029192789968652062","0.5015673981191223","0.0","2","2",,"false","2-heptanone","202.5","0","2","0","0.9957532051282051","true","0","2-heptanone","25628","0.6336477987421384"
"1.99375","0.0029192789968652062","0.5015673981191223","0.0","2","2",,"false","4-hydroxy-2,5-dimethyl-3(2h)-furanone","202.5","0","2","0","0.9957532051282051","true","0","4-hydroxy-2,5-dimethyl-3(2h)-furanone","25628","0.6336477987421384"
"1.99375","0.0029192789968652062","0.5015673981191223","0.0","2","2",,"false","isobutyric_acid","202.5","0","2","0","0.9957532051282051","true","0","isobutyric_acid","25628","0.6336477987421384"
"2.53125","0.0","0.3950617283950617","0.0","1","4",,"false","phenethyl_formate","234.0","0","1","0","0.9934561965811965","false","0","phenethyl_formate","0","0.0"
"2.925","0.0","0.3418803418803419","0.0","1","4",,"false","g-nonalactone","171.0","0","1","0","0.9917735042735042","false","0","g-nonalactone","0","0.0"
"2.53125","0.0","0.3950617283950617","0.0","1","4",,"false","2,3,5-trimethylpyrazine","234.0","0","1","0","0.9934561965811965","false","0","2,3,5-trimethylpyrazine","0","0.0"
"2.53125","0.0","0.3950617283950617","0.0","1","4",,"false","isopentylamine","234.0","0","1","0","0.9934561965811965","false","0","isopentylamine","0","0.0"
"2.53125","0.0","0.3950617283950617","0.0","1","4",,"false","2-methyl-5-thiomethylfuran","234.0","0","1","0","0.9934561965811965","false","0","2-methyl-5-thiomethylfuran","0","0.0"
"2.53125","0.0","0.3950617283950617","0.0","1","4",,"false","5h-5-methyl-6,7-dihydrocyclopenta(b)pyrazine","234.0","0","1","0","0.9934561965811965","false","0","5h-5-methyl-6,7-dihydrocyclopenta(b)pyrazine","0","0.0"
"2.925","0.0","0.3418803418803419","0.0","1","4",,"false","4-hydroxybenzaldehyde","171.0","0","1","0","0.9917735042735042","false","0","4-hydroxybenzaldehyde","0","0.0"
"2.53125","0.0","0.3950617283950617","0.0","1","4",,"false","isopropyl_alcohol","234.0","0","1","0","0.9934561965811965","false","0","isopropyl_alcohol","0","0.0"
"2.925","0.0","0.3418803418803419","0.0","1","4",,"false","b-ionone","171.0","0","1","0","0.9917735042735042","false","0","b-ionone","0","0.0"
"2.925","0.0","0.3418803418803419","0.0","1","4",,"false","p-mentha-1,8-dien-7-al","171.0","0","1","0","0.9917735042735042","false","0","p-mentha-1,8-dien-7-al","0","0.0"
"2.53125","0.0","0.3950617283950617","0.0","1","4",,"false","5-isopropenyl-2-methyl-2-vinyltetrahydrofuran","234.0","0","1","0","0.9934561965811965","false","0","5-isopropenyl-2-methyl-2-vinyltetrahydrofuran","0","0.0"
"2.53125","0.0","0.3950617283950617","0.0","1","4",,"false","2-methoxy-3_(5_and_6)-isopropylpyrazine","234.0","0","1","0","0.9934561965811965","false","0","2-methoxy-3_(5_and_6)-isopropylpyrazine","0","0.0"
"2.53125","0.0","0.3950617283950617","0.0","1","4",,"false","propiophenone","234.0","0","1","0","0.9934561965811965","false","0","propiophenone","0","0.0"
"2.53125","0.0","0.3950617283950617","0.0","1","4",,"false","2-methyl-5-vinylpyrazine","234.0","0","1","0","0.9934561965811965","false","0","2-methyl-5-vinylpyrazine","0","0.0"
"2.925","0.0","0.3418803418803419","0.0","1","4",,"false","(e)-2-octen-1-ol","171.0","0","1","0","0.9917735042735042","false","0","(e)-2-octen-1-ol","0","0.0"
"1.99375","0.0029192789968652062","0.5015673981191223","0.0","2","2",,"false","salicylaldehyde","202.5","0","2","0","0.9957532051282051","true","0","salicylaldehyde","25628","0.6336477987421384"
"1.99375","0.0029192789968652062","0.5015673981191223","0.0","2","2",,"false","methyl-2-pyrrolyl_ketone","202.5","0","2","0","0.9957532051282051","true","0","methyl-2-pyrrolyl_ketone","25628","0.6336477987421384"
"2.53125","0.0","0.3950617283950617","0.0","1","4",,"false","2-methylpyrazine","234.0","0","1","0","0.9934561965811965","false","0","2-methylpyrazine","0","0.0"
"2.53125","0.0","0.3950617283950617","0.0","1","4",,"false","quinoline","234.0","0","1","0","0.9934561965811965","false","0","quinoline","0","0.0"
"2.925","0.0","0.3418803418803419","0.0","1","4",,"false","6,10-dimethyl-5,9-undecadien-2-one","171.0","0","1","0","0.9917735042735042","false","0","6,10-dimethyl-5,9-undecadien-2-one","0","0.0"
"1.99375","0.0029192789968652062","0.5015673981191223","0.0","2","2",,"false","1,1-dimethoxyethane","202.5","0","2","0","0.9957532051282051","true","0","1,1-dimethoxyethane","25628","0.6336477987421384"
"2.53125","0.0","0.3950617283950617","0.0","1","4",,"false","methyl_furoate","234.0","0","1","0","0.9934561965811965","false","0","methyl_furoate","0","0.0"
"1.99375","0.0029192789968652062","0.5015673981191223","0.0","2","2",,"false","lauric_acid","202.5","0","2","0","0.9957532051282051","true","0","lauric_acid","25628","0.6336477987421384"
"1.99375","0.0029192789968652062","0.5015673981191223","0.0","2","2",,"false","2-nonanone","202.5","0","2","0","0.9957532051282051","true","0","2-nonanone","25628","0.6336477987421384"
"1.99375","0.0029192789968652062","0.5015673981191223","0.0","2","2",,"false","1-methylnaphthalene","202.5","0","2","0","0.9957532051282051","true","0","1-methylnaphthalene","25628","0.6336477987421384"
"2.53125","0.0","0.3950617283950617","0.0","1","4",,"false","methylcyclopentenolone","234.0","0","1","0","0.9934561965811965","false","0","methylcyclopentenolone","0","0.0"
"2.53125","0.0","0.3950617283950617","0.0","1","4",,"false","4,5-dihydro-3-(2h)thiophenone","234.0","0","1","0","0.9934561965811965","false","0","4,5-dihydro-3-(2h)thiophenone","0","0.0"
"1.99375","0.0029192789968652062","0.5015673981191223","0.0","2","2",,"false","phenol","202.5","0","2","0","0.9957532051282051","true","0","phenol","25628","0.6336477987421384"
"1.99375","0.0029192789968652062","0.5015673981191223","0.0","2","2",,"false","indole","202.5","0","2","0","0.9957532051282051","true","0","indole","25628","0.6336477987421384"
"1.99375","0.0029192789968652062","0.5015673981191223","0.0","2","2",,"false","2-heptanol","202.5","0","2","0","0.9957532051282051","true","0","2-heptanol","25628","0.6336477987421384"
"2.53125","0.0","0.3950617283950617","0.0","1","4",,"false","2-propylpyrazine","234.0","0","1","0","0.9934561965811965","false","0","2-propylpyrazine","0","0.0"
"2.925","0.0","0.3418803418803419","0.0","1","4",,"false","neryl_propionate","171.0","0","1","0","0.9917735042735042","false","0","neryl_propionate","0","0.0"
"2.925","0.0","0.3418803418803419","0.0","1","4",,"false","4-hydroxy-2,3-dimethyl-2,4-nonadienoic_acid_gamma-lactone","171.0","0","1","0","0.9917735042735042","false","0","4-hydroxy-2,3-dimethyl-2,4-nonadienoic_acid_gamma-lactone","0","0.0"
"2.53125","0.0","0.3950617283950617","0.0","1","4",,"false","cyclopentanone","234.0","0","1","0","0.9934561965811965","false","0","cyclopentanone","0","0.0"
"2.53125","0.0","0.3950617283950617","0.0","1","4",,"false","3,4-dimethyl-1,2-cyclopentanedione","234.0","0","1","0","0.9934561965811965","false","0","3,4-dimethyl-1,2-cyclopentanedione","0","0.0"
"2.925","0.0","0.3418803418803419","0.0","1","4",,"false","2-hexenal","171.0","0","1","0","0.9917735042735042","false","0","2-hexenal","0","0.0"
"2.53125","0.0","0.3950617283950617","0.0","1","4",,"false","3,4-hexanedione","234.0","0","1","0","0.9934561965811965","false","0","3,4-hexanedione","0","0.0"
"2.53125","0.0","0.3950617283950617","0.0","1","4",,"false","3-(methylthio)_propionaldehyde","234.0","0","1","0","0.9934561965811965","false","0","3-(methylthio)_propionaldehyde","0","0.0"
"2.53125","0.0","0.3950617283950617","0.0","1","4",,"false","methyl_acetate","234.0","0","1","0","0.9934561965811965","false","0","methyl_acetate","0","0.0"
"1.99375","0.0029192789968652062","0.5015673981191223","0.0","2","2",,"false","2-methoxy-4-vinylphenol","202.5","0","2","0","0.9957532051282051","true","0","2-methoxy-4-vinylphenol","25628","0.6336477987421384"
"2.925","0.0","0.3418803418803419","0.0","1","4",,"false","d-octalactone","171.0","0","1","0","0.9917735042735042","false","0","d-octalactone","0","0.0"
"2.53125","0.0","0.3950617283950617","0.0","1","4",,"false","3,4-xylenol","234.0","0","1","0","0.9934561965811965","false","0","3,4-xylenol","0","0.0"
"1.99375","0.0029192789968652062","0.5015673981191223","0.0","2","2",,"false","methyl_butyrate","202.5","0","2","0","0.9957532051282051","true","0","methyl_butyrate","25628","0.6336477987421384"
"2.53125","0.0","0.3950617283950617","0.0","1","4",,"false","5-methyl-2-thiophenecarboxaldehyde","234.0","0","1","0","0.9934561965811965","false","0","5-methyl-2-thiophenecarboxaldehyde","0","0.0"
"1.99375","0.0029192789968652062","0.5015673981191223","0.0","2","2",,"false","3-ethyl-2,6-dimethylpyrazine","202.5","0","2","0","0.9957532051282051","true","0","3-ethyl-2,6-dimethylpyrazine","25628","0.6336477987421384"
"1.99375","0.0029192789968652062","0.5015673981191223","0.0","2","2",,"false","methyl_hexanoate","202.5","0","2","0","0.9957532051282051","true","0","methyl_hexanoate","25628","0.6336477987421384"
"1.99375","0.0029192789968652062","0.5015673981191223","0.0","2","2",,"false","3-hydroxy-2-pentanone","202.5","0","2","0","0.9957532051282051","true","0","3-hydroxy-2-pentanone","25628","0.6336477987421384"
"2.53125","0.0","0.3950617283950617","0.0","1","4",,"false","3-(2-furyl)acrolein","234.0","0","1","0","0.9934561965811965","false","0","3-(2-furyl)acrolein","0","0.0"
"2.53125","0.0","0.3950617283950617","0.0","1","4",,"false","6,7-dihydro-2,3-dimethyl-5h-cyclopentapyrazine","234.0","0","1","0","0.9934561965811965","false","0","6,7-dihydro-2,3-dimethyl-5h-cyclopentapyrazine","0","0.0"
"1.99375","0.0029192789968652062","0.5015673981191223","0.0","2","2",,"false","2-methylbutyraldehyde","202.5","0","2","0","0.9957532051282051","true","0","2-methylbutyraldehyde","25628","0.6336477987421384"
"2.925","0.0","0.3418803418803419","0.0","1","4",,"false","citronellol","171.0","0","1","0","0.9917735042735042","false","0","citronellol","0","0.0"
"2.925","0.0","0.3418803418803419","0.0","1","4",,"false","3,7-dimethyl-1,3,6-octatriene","171.0","0","1","0","0.9917735042735042","false","0","3,7-dimethyl-1,3,6-octatriene","0","0.0"
"2.53125","0.0","0.3950617283950617","0.0","1","4",,"false","methyl_isovalerate","234.0","0","1","0","0.9934561965811965","false","0","methyl_isovalerate","0","0.0"
"2.925","0.0","0.3418803418803419","0.0","1","4",,"false","jasmone","171.0","0","1","0","0.9917735042735042","false","0","jasmone","0","0.0"
"2.53125","0.0","0.3950617283950617","0.0","1","4",,"false","dimethyl_trisulfide","234.0","0","1","0","0.9934561965811965","false","0","dimethyl_trisulfide","0","0.0"
"2.53125","0.0","0.3950617283950617","0.0","1","4",,"false","acetylpyrazine","234.0","0","1","0","0.9934561965811965","false","0","acetylpyrazine","0","0.0"
"2.925","0.0","0.3418803418803419","0.0","1","4",,"false","neryl_acetate","171.0","0","1","0","0.9917735042735042","false","0","neryl_acetate","0","0.0"
"2.53125","0.0","0.3950617283950617","0.0","1","4",,"false","linalool_oxide","234.0","0","1","0","0.9934561965811965","false","0","linalool_oxide","0","0.0"
"2.53125","0.0","0.3950617283950617","0.0","1","4",,"false","3-ethyl-2-hydroxy-4-methylcylcopent-2-en-1-one","234.0","0","1","0","0.9934561965811965","false","0","3-ethyl-2-hydroxy-4-methylcylcopent-2-en-1-one","0","0.0"
"2.925","0.0","0.3418803418803419","0.0","1","4",,"false","methyl_myristate","171.0","0","1","0","0.9917735042735042","false","0","methyl_myristate","0","0.0"
"2.925","0.0","0.3418803418803419","0.0","1","4",,"false","2-octanol","171.0","0","1","0","0.9917735042735042","false","0","2-octanol","0","0.0"
"2.53125","0.0","0.3950617283950617","0.0","1","4",,"false","4-methylthiazole","234.0","0","1","0","0.9934561965811965","false","0","4-methylthiazole","0","0.0"
"1.99375","0.0029192789968652062","0.5015673981191223","0.0","2","2",,"false","2-octanone","202.5","0","2","0","0.9957532051282051","true","0","2-octanone","25628","0.6336477987421384"
"2.925","0.0","0.3418803418803419","0.0","1","4",,"false","2-pentanol","171.0","0","1","0","0.9917735042735042","false","0","2-pentanol","0","0.0"
"2.53125","0.0","0.3950617283950617","0.0","1","4",,"false","ethyl_methyl_disulfide","234.0","0","1","0","0.9934561965811965","false","0","ethyl_methyl_disulfide","0","0.0"
"2.53125","0.0","0.3950617283950617","0.0","1","4",,"false","3-heptanol","234.0","0","1","0","0.9934561965811965","false","0","3-heptanol","0","0.0"
"2.53125","0.0","0.3950617283950617","0.0","1","4",,"false","3-mercapto-3-methyl-1-butanol","234.0","0","1","0","0.9934561965811965","false","0","3-mercapto-3-methyl-1-butanol","0","0.0"
"1.99375","0.0029192789968652062","0.5015673981191223","0.0","2","2",,"false","methylsulfinylmethane","202.5","0","2","0","0.9957532051282051","true","0","methylsulfinylmethane","25628","0.6336477987421384"
"2.53125","0.0","0.3950617283950617","0.0","1","4",,"false","3-mercapto-3-methylbutyl_formate","234.0","0","1","0","0.9934561965811965","false","0","3-mercapto-3-methylbutyl_formate","0","0.0"
"2.53125","0.0","0.3950617283950617","0.0","1","4",,"false","2-butanone","234.0","0","1","0","0.9934561965811965","false","0","2-butanone","0","0.0"
"2.925","0.0","0.3418803418803419","0.0","1","4",,"false","myristic_acid","171.0","0","1","0","0.9917735042735042","false","0","myristic_acid","0","0.0"
"2.925","0.0","0.3418803418803419","0.0","1","4",,"false","dl-(3-amino-3-carboxypropyl)dimethylsulfonium_chloride","171.0","0","1","0","0.9917735042735042","false","0","dl-(3-amino-3-carboxypropyl)dimethylsulfonium_chloride","0","0.0"
